address,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,Hours_day,Hours_night,general_category,res_asian,res_latin,res_euro,res_fast,res_vegan,religion,recreation,bienestar,avg_rating_correction,Subcategoria
"Mt Rose Baptist Church, 8921 Compton Ave, Los Angeles, CA 90002",0x80c2c97748447625:0x5cbabc671f9d5794,33.9555374,-118.2476642,['Baptist church'],4.3,6,0,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Luther Bob's Fried Chicken Sandwiches and Tenders, 1842 W Washington Blvd, Los Angeles, CA 90007",0x80c2c703237f0ac7:0x62d2d5adc81d9df,34.0397099,-118.2987956,['Fried chicken takeaway' 'Fast food restaurant'],4.1,15,101,17,Food,0,0,0,1,0,0,0,0,,Comida americana
"Iron Teapot Dim Sum & Bar, 10306 Venice Blvd., Los Angeles, CA 90034",0x80c2bbb7b254930d:0x1e58b071b53c3e69,34.0207392,-118.4029555,['Chinese restaurant' 'Bar' 'Cantonese restaurant' 'Dim sum restaurant'],4.0,18,3,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Frida Tacos Melrose, 7217 Melrose Ave, Los Angeles, CA 90046",0x80c2bed550731fe1:0x8d11ba8c72a45627,34.083619299999995,-118.3468834,['Mexican restaurant' 'Latin American restaurant'],3.8,16,84,0,Food,0,1,0,1,0,0,0,0,4.133333333333334,Comida latina
"OK Billiards, 3959 Wilshire Blvd Ste A27, Los Angeles, CA 90010",0x80c2b89039870ea3:0xebbff4cfb499882d,34.0621008,-118.3135865,['Pool hall'],3.9,25,0,0,Other,0,0,0,0,0,0,3,0,4.421052631578948,Juegos/Deporte
"Pupuseria La Favorita, 1132 Firestone Blvd, Los Angeles, CA 90001",0x80c2c99facb3fac7:0x10ed10e71f828908,33.9599991,-118.2551574,['Salvadoran restaurant'],4.4,84,54,0,Food,0,1,0,0,0,0,0,0,4.367647058823529,Comida latina
"Public Parking, 1701-1721 N Las Palmas Ave, Los Angeles, CA 90028",0x80c2bf236b6db065:0x96934b09a5b1956c,34.1022106,-118.3362806,['Public parking space'],3.4,8,0,0,Auto,0,0,0,0,0,0,2,0,,Club nocturno
"Bangkok Street Food, 5269 Hollywood Blvd #59, Los Angeles, CA 90027",0x80c2bf50c842c2a9:0xdf92dcdb84e13c63,34.1020656,-118.3059433,['Restaurant' 'Thai restaurant'],4.1,15,84,0,Food,1,0,0,0,0,0,0,0,4.3125,Comida asiática
"Capitol Records, 1799 Argyle Ave, Los Angeles, CA 90028",0x80c2bf38d799620d:0x479767728fdf8c4d,34.1031428,-118.3263378,['Parking lot'],5.0,4,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"617 S Spring St Parking, 617S S Spring St, Los Angeles, CA 90014",0x80c2c64aa6901e55:0xbbbeaf40c9617fe7,34.0457326,-118.2517023,['Parking lot'],3.0,1,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Thanh Vi Restaurant, 422 Ord St A, Los Angeles, CA 90012",0x80c2c65a843a23e9:0xe6702559a27f26fd,34.0605726,-118.240362,['Vietnamese restaurant'],3.7,3,60,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"P7, 1 World Way, Los Angeles, CA 90045",0x80c2b129730002ff:0xfb010630928888ca,33.9438328,-118.4001066,['Parking garage'],3.4,15,0,0,Auto,0,0,0,0,0,0,0,1,3.090909090909091,Bienestar general
"Lilly's, 4311 Wilshire Blvd # 102, Los Angeles, CA 90010",0x80c2b8933bb4dc6f:0x17ecb70c400cda21,34.0620924,-118.3218987,['Fast food restaurant' 'Takeout Restaurant' 'Sandwich shop'],5.0,3,45,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Gentleman's Butchershop & Delicatessen, 10002 National Blvd, Los Angeles, CA 90034",0x80c2bbd29f6d5329:0xbaf90cc2479ca7af,34.0289144,-118.4034354,"['Deli' 'Barbecue restaurant' 'Butcher shop' 'Takeout Restaurant'
 'Sandwich shop']",4.4,17,65,0,Food,0,0,0,1,0,0,0,0,4.0,Comida americana
"Pop Physique, 5709 N Figueroa St, Los Angeles, CA 90042",0x80c2c41040298e29:0x615d03b762ba1877,34.1099598,-118.1927084,['Gym'],4.8,8,0,0,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"Bernstein High School, 1309 N Wilton Pl, Los Angeles, CA 90028",0x80c2bf4db51d746d:0x1eb4e8a92d5ea91f,34.0962743,-118.3147127,['High school' 'Public educational institution' 'School'],3.7,47,40,0,Food,0,0,0,0,0,0,2,1,,Club nocturno
"Commonwealth Nursery Griffith Park, Los Angeles, CA 90027",0x80c2c097b18cee27:0x6cfaea4983c78832,34.120861,-118.2852157,['Park'],4.9,8,98,14,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"SUBWAY®Restaurants, 6081 Center Dr #206, Los Angeles, CA 90045",0x80c2b74d3bdef5f7:0xf25526ede3e98fcb,33.9782197,-118.3926651,['Restaurant' 'Caterer' 'Fast food restaurant' 'Sandwich shop'],1.5,4,96,5,Food,0,0,0,1,0,0,0,0,,Comida americana
"PKG Martial Arts Academy, 1401 Westwood Blvd #100, Los Angeles, CA 90024",0x80c2bb7f3b2ab5a3:0x4e9d25cd960cb3f2,34.0550601,-118.4417921,"['Martial arts school' 'Gym' 'Judo school' 'Karate school'
 'Kickboxing school' 'Personal trainer' 'Training centre'
 'Wrestling school']",4.6,28,70,2,Education,0,0,0,0,0,0,0,1,,Bienestar general
"Islamic Center of Downtown Los Angeles, 1013A San Julian St, Los Angeles, CA 90015",0x80c2c7680779b201:0xc546d72682e927f3,34.0366798,-118.252708,['Mosque'],4.4,14,0,0,Religion,0,0,0,0,0,5,0,0,,Musulmán
"Cheap Airport Parking, 10121 Glasgow Pl, Los Angeles, CA 90045",0x80c2b6dd339b477d:0xe814b953663b5b14,33.9451257,-118.3722096,['Parking garage'],2.0,16,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Antojitos Denises, 4060 E Olympic Blvd, Los Angeles, CA 90023",0x80c2cf3f3cf9255f:0x9015513fd44ec5e7,34.0187333,-118.1871088,['Mexican restaurant'],4.7,25,63,0,Food,0,1,0,0,0,0,0,0,4.8,Comida latina
"En Sushi Los Feliz, 1972 Hillhurst Ave, Los Angeles, CA 90027",0x80c2c0b01c7463a3:0x526bfb376979506c,34.107405,-118.287191,['Sushi restaurant'],4.2,28,0,0,Food,1,0,0,0,0,0,0,0,3.9,Comida asiática
"1415 Maple Ave Garage, 1415 Maple Ave, Los Angeles, CA 90015",0x80c2c7d1fbe1bdfd:0xcad1b9715ffe214a,34.0330339,-118.2588822,['Parking lot'],3.7,6,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Zero Givens, 3838 S Hill St, Los Angeles, CA 90036",0x80c2c9660c61e0f3:0x1fdad37fa0dfed62,34.013504,-118.2785034,['Fitness center'],5.0,38,0,0,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"LINK, 8486 W 3rd St, Los Angeles, CA 90048",0x80c2b94c7d0437b3:0x5c0fc7a88f4a4bba,34.0731213,-118.3759795,['New American restaurant' 'Gastropub' 'Restaurant'],4.1,8,24,4,Food,0,0,0,1,0,0,2,0,,Comida americana
"LA Boom Night Club, 1130 S Hope St, Los Angeles, CA 90007",0x80c2c7c80df34afd:0xb3f6c45d6c088237,34.0412915,-118.2635116,['Night club'],4.3,6,0,0,Other,0,0,0,0,0,0,2,0,,Club nocturno
"Latitude 33, 5855 W Century Blvd, Los Angeles, CA 90045",0x80c2b6d6dc9f8443:0x33eb16d5c83eeac4,33.946526299999995,-118.3845779,['American restaurant'],4.4,7,0,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"La Michoacana, 11807 CA-2, Los Angeles, CA 90025",0x80c2bb68dd6d197f:0x14fd7bf8f9ff8972,34.0428381,-118.4585733,['Mexican restaurant'],4.3,8,0,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"Cube Marketplace & Cafe, 615 N La Brea Ave, Los Angeles, CA 90036",0x80c2b8d5165a0a71:0xd0716ba81b70e32d,34.0823787,-118.3442119,['Italian restaurant' 'Cafe' 'Catering'],4.8,4,0,0,Food,0,0,1,0,0,0,0,0,,Comida europea
"CrossFit Echo Park, 1016 N Alvarado St, Los Angeles, CA 90026",0x80c2c71a12d9d29d:0x7ef68bbf003307e1,34.0768507,-118.2637192,['Gym' 'Personal trainer' 'Physical fitness program'],5.0,48,25,10,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"NewU Fitness and Dance Studio, 8759 Venice Blvd., Los Angeles, CA 90034",0x80c2b944319c2c25:0x8023bdadd465d479,34.031994,-118.3841928,['Fitness center' 'Gym'],5.0,5,74,0,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"847 S Vermont Ave Parking, 3038W W 8th St, Los Angeles, CA 90005",0x80c2c77897fffa8b:0x5c2904deb5734e19,34.0564278,-118.2918014,['Parking lot'],3.0,1,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Angeles Mesa Park, 4726 8th Ave, Los Angeles, CA 90043",0x80c2b790406fe46f:0xe6c65b6349d5d852,34.0002099,-118.3254481,['Park'],5.0,2,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Healthy Zone Jook Hyang, 3177 W Olympic Blvd, Los Angeles, CA 90006",0x80c2b955979b701d:0xb21caed9d84d14eb,34.052807099999995,-118.305595,['Korean restaurant'],4.6,58,66,0,Food,1,0,0,0,0,0,0,0,4.631578947368421,Comida asiática
"Nam Won Gol, 550 E Olympic Blvd, Los Angeles, CA 90015",0x80c2c632d33fce85:0xb1d910a966ec97ca,34.0371432,-118.2527038,['Korean restaurant'],4.3,8,0,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Lot D, 401-419 W 11th St, Los Angeles, CA 90015",0x80c2c7c83bafe7a1:0x50bb1d558ad011e7,34.0419541,-118.2623871,['Parking lot'],5.0,1,60,5,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Kaiser Permanente Counseling, 1465 E 103rd St, Los Angeles, CA 90002",0x80c2cbd58ce1060b:0x966761a500d3f828,33.9434376,-118.2487017,['Medical clinic'],5.0,5,0,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"L'APPART by AIR FOOD, 130 E 6th St, Los Angeles, CA 90014",0x80c2c7c9e450aad7:0x55f6a7ac45bad129,34.0446355,-118.2492419,"['French restaurant' 'French steakhouse restaurant' 'Fusion restaurant'
 'Haute French restaurant' 'Modern French restaurant' 'Pizza restaurant']",4.7,37,0,0,Food,0,0,1,1,0,0,0,0,4.6923076923076925,Comida europea
"Palmtree L.A., 3240 Wilshire Blvd #200, Los Angeles, CA 90010",0x80c2c77bef259679:0x2badaf6ea5542424,34.061361,-118.292552,['Karaoke bar' 'Korean barbecue restaurant' 'Sushi restaurant'],3.8,17,63,28,Food,1,0,0,0,0,0,0,0,3.7857142857142856,Comida asiática
"Bella Luna Pizza LA, 2060 Hillhurst Ave, Los Angeles, CA 90027",0x80c2bf3b4b2b3d87:0x5a3600912d59cc79,34.1087189,-118.2875529,['Pizza restaurant'],4.9,8,0,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"CounterBalance, 2102 Colorado Blvd REAR, Los Angeles, CA 90041",0x80c2c10129946845:0x4e1dbd056b44f342,34.138808,-118.212174,['Gym'],5.0,5,72,0,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"Los Angeles Fire Department Station 41, 1439 N Gardner St, Los Angeles, CA 90046",0x80c2bedc0ed7f1d5:0xe14f7d181e153a5c,34.097288,-118.3531375,['Fire station'],5.0,6,0,0,Other,0,0,0,0,0,0,0,1,,Bienestar general
"Young's Billiard, 132 Vermont Ave, Los Angeles, CA 90004",0x80c2c7669aa0facd:0xed9187adc7ca3eb1,34.0722122,-118.2912139,['Pool hall'],3.6,25,0,0,Other,0,0,0,0,0,0,3,0,3.869565217391304,Juegos/Deporte
"Vertex Rx Pharmacy, Los Angeles, CA 91340",0x80c2904f09430281:0x29cb10ae510442e7,34.2748487,-118.4494769,['Pharmacy'],5.0,3,0,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Birria Pa La Cruda, Eastern / Lombardy, Los Angeles, CA 90032",0x80c2c5b14fb9883f:0xd29eb10725706d20,34.0778244,-118.1783025,['Taco restaurant'],5.0,7,14,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"University Bible Church, 10801 Wilshire Blvd, Los Angeles, CA 90024",0x80c2bc8003ea4b4d:0xdac243cce4e66c9e,34.060167799999995,-118.4401278,['Church' 'Christian church'],5.0,8,2,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"MDR Fertility Pharmacy - Westwood, 10921 Wilshire Blvd, Los Angeles, CA 90024",0x80c2bc81e5183381:0xe5c7e9729abcbc8b,34.058959,-118.4448279,['Pharmacy'],3.6,8,45,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Maxella Triangle Park, 4313 McConnell Blvd, Los Angeles, CA 90066",0x80c2bb61bbbb53cf:0xfea6065c4354cc53,33.9914266,-118.4316033,['Park'],5.0,1,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Fountain Park, 13163 Fountain Park Dr, Los Angeles, CA 90094",0x80c2b13e0463083f:0x8c96df7a59589a44,33.9741024,-118.4299848,['Park'],5.0,1,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Franklin High School, 820 N Ave 54, Los Angeles, CA 90042",0x80c2c406b6324fa1:0x92c291558bf872e3,34.1154172,-118.1987917,"['Senior high school' 'High school' 'Higher secondary school'
 'Public educational institution' 'School']",3.9,48,35,0,Food,0,0,0,0,0,0,2,1,3.4166666666666665,Club nocturno
"Manchester Silver Line Station, 451W W Manchester Ave, Los Angeles, CA 90003",0x80c2c9c156dad3c3:0xb49c33a568c23fd9,33.9606856,-118.2815866,['Parking lot'],4.2,5,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"All Green Rug Cleaning, 100 N La Cienega Blvd, Los Angeles, CA 90048",0x80c2b966df97cc71:0x5836279777a4a9c3,34.0746154,-118.3763642,['Fitness center'],5.0,8,0,0,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"Hollywood farmers market - parking, 1516-, 1600 Ivar Ave, Los Angeles, CA 90028",0x80c2bf39f8bb43b7:0x800631e5e6ca0964,34.0964067,-118.328525,['Parking garage'],4.4,18,0,0,Auto,0,0,0,0,0,0,0,1,4.666666666666667,Bienestar general
"Greater Cornerstone Baptist, 5946 S Figueroa St, Los Angeles, CA 90003",0x80c2c830a95b146b:0xbdbe088e2bc69051,33.9862159,-118.2822589,['Baptist church'],4.9,7,0,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Korean American Presbyterian Church, 929 S Westlake Ave, Los Angeles, CA 90006",0x80c2c798f06daef5:0x61142ce73c80359d,34.0522103,-118.2783734,['Presbyterian church' 'Church'],4.3,8,0,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Tacos el Carnal, 1631, 3217, Alameda St, Los Angeles, CA 90021",0x80c2c89b42dcb22b:0x816c8e52a04717ba,34.0222061,-118.2397931,['Mexican restaurant'],4.1,18,88,8,Food,0,1,0,0,0,0,0,0,,Comida latina
"Philippian Baptist Church, 8804 S Main St, Los Angeles, CA 90003",0x80c2c995718f6dcb:0xe654b063b2db0d64,33.9569388,-118.2735609,['Baptist church'],4.5,6,24,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Unique Thai, 1924 W Olympic Blvd, Los Angeles, CA 90006",0x80c2c798446a724b:0x967c1ac22ab6fd5e,34.050719,-118.278507,"['Thai restaurant' 'Asian restaurant' 'Chinese restaurant'
 'Southeast Asian restaurant']",4.1,27,60,0,Food,1,0,0,0,0,0,0,0,4.548387096774194,Comida asiática
"Saigon Deli, 832 N Broadway, Los Angeles, CA 90012",0x80c2c65bcbd088c3:0x494ca275e0d1271,34.0632318,-118.2376823,['Vietnamese restaurant'],3.9,15,63,0,Food,1,0,0,0,0,0,0,0,4.214285714285714,Comida asiática
"Cal State LA DTLA, 801 S Grand Ave, Los Angeles, CA 90017",0x80c2c7b6716ad493:0x10118443abb34f35,34.0453262,-118.2586561,['Public university'],4.6,5,0,0,Food,0,0,0,0,0,0,2,0,,Club nocturno
"Elvis Schoenberg Production, 549 Marie Ave, Los Angeles, CA 90042",0x80c2c38ac79d8f05:0x8982ff78a95e5972,34.125701,-118.1817268,['Performing arts theater'],4.3,3,0,0,Entertainment,0,0,0,0,0,0,1,0,,Arte
"La Estrella Tacos, 5325 York Blvd, Los Angeles, CA 90042",0x80c2c355f053e2ad:0x2384bf1778a46b30,34.120244,-118.199534,['Taco restaurant'],4.0,18,77,2,Food,0,1,0,0,0,0,0,0,4.357142857142857,Comida latina
"California Roll & Sushi Fish, 125 N Larchmont Blvd, Los Angeles, CA 90004",0x80c2b8c74c3b1d3d:0x55a9b602e4d8b8fb,34.0738334,-118.3239971,['Japanese restaurant' 'Caterer' 'Takeout Restaurant' 'Sushi restaurant'],3.5,8,77,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Los Angeles Fire Dept. Station 60, 5320 Tujunga Ave, Los Angeles, CA 91601",0x80c295efd1e5092f:0x52a7a255c54ff4d1,34.1678684,-118.378691,['Fire station'],5.0,8,0,0,Other,0,0,0,0,0,0,0,1,,Bienestar general
"Los Angeles Fire Dept. Station 92, 10556 W Pico Blvd, Los Angeles, CA 90064",0x80c2bbbe20ed6425:0xee42a550f243f88c,34.0440707,-118.4204194,['Fire station'],5.0,8,0,0,Other,0,0,0,0,0,0,0,1,,Bienestar general
"6500 Wilshire Blvd Garage, 6500 Wilshire Blvd, Los Angeles, CA 90048",0x80c2b94765881a1b:0xda905ebf18cb62b2,34.0636162,-118.3702789,['Parking garage' 'Parking lot'],5.0,6,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Los Angeles Fire Dept. Station 82, 5769 Hollywood Blvd, Los Angeles, CA 90028",0x80c2bf4592ba79cd:0x336aba8f7cd735e4,34.1019862,-118.3154788,['Fire station'],3.8,8,0,0,Other,0,0,0,0,0,0,0,1,,Bienestar general
"Cory's Basketball Courts, 3640 N Broadway, Los Angeles, CA 90031",0x80c2c5c47d2afb0d:0x668748267cf68721,34.0741064,-118.2013531,['Park'],3.5,2,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Ed P. Reyes River Greenway, Humboldt St, Los Angeles, CA 90031",0x80c2c68bce391079:0xfc39a5b965fe04d8,34.075753,-118.2242453,['Park'],4.4,16,98,14,Entertainment,0,0,0,0,0,0,0,1,4.551724137931035,Bienestar general
"Century Sheriff’s Boxing Gym, 7116 S, Makee Ave, Los Angeles, CA 90001",0x80c2c999683c630d:0x6223c8ca24485f01,33.9752655,-118.2462209,['Gym'],4.0,8,38,0,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"Tacos Quesadillas Estilo Puebla, 1825 E 1st St, Los Angeles, CA 90033",0x80c2c611e9aff111:0x505aaf4d107a2bde,34.047438,-118.218532,['Mexican restaurant'],4.7,7,0,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"Sundaram Family Medical Clinic, 987 W Vernon Ave, Los Angeles, CA 90037",0x80c2c81b23a80f65:0x875b25af0551754a,34.0038479,-118.2912068,['Medical clinic'],2.0,8,44,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Crazy Tacos On 9th, 900 S Broadway, Los Angeles, CA 90015",0x80c2c7ca56ab37a3:0x3892955cb96fc8be,34.0421707,-118.2560441,['Mexican restaurant'],4.7,25,39,19,Food,0,1,0,0,0,0,0,0,4.739130434782608,Comida latina
"Zumba Ashley 867 E Vernon, 877 E Vernon Ave, Los Angeles, CA 90011",0x80c2c86710e09a2b:0x94e2401f9187c687,34.0040605,-118.2604304,['Gym'],4.3,17,98,14,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"97th Street Park, 554 W 97th St, Los Angeles, CA 90044",0x80c2c9eefd15237f:0xf04430b8539e2643,33.9480535,-118.2847018,['Park' 'Playground' 'Tourist attraction'],3.8,26,86,14,Entertainment,0,0,0,0,0,0,0,1,3.772727272727273,Bienestar general
"Century Park West Parking Structure, Solar Way, Los Angeles, CA 90067",0x80c2bb8d350c283d:0x410a246034299abb,34.0567476,-118.4163522,['Parking garage'],3.6,7,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Good Greek Grill, 1820 N Vermont Ave, Los Angeles, CA 90027",0x80c2c0aee47e06c1:0x324d72fd20f1a8cf,34.1042934,-118.2914042,['Greek restaurant'],4.6,37,50,0,Food,0,0,1,0,0,0,0,0,4.6571428571428575,Comida europea
"AXIS PT, 708 W 1st St, Los Angeles, CA 90012",0x80c2c652857a0221:0x9f85ce7829e25dd3,34.056068499999995,-118.2505085,"['Physical therapist' 'Gym' 'Personal trainer' 'Physical therapy clinic'
 'Sports medicine clinic']",4.2,8,55,10,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Helena Wirth Custom Cakes, 1615 Westwood Boulevard ***by appointment only***, Los Angeles, CA 90024",0x80c2bb7881f86243:0xea653425b104478d,34.052504,-118.439592,"['Cake shop' 'Cupcake shop' 'Dessert shop' 'Gluten-free restaurant'
 'Vegan restaurant' 'Wedding bakery']",4.4,18,0,0,Food,0,0,0,0,1,0,0,0,,Comida vegana
"Kennedy Occupational Medical Center, 5862 S Avalon Blvd, Los Angeles, CA 90003",0x80c2c84e3194dec3:0x9ff0399f2944cd26,33.9878362,-118.2650434,['Medical clinic'],2.4,8,60,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Olympia Medical Center Parking, 941S S Genesee Ave, Los Angeles, CA 90036",0x80c2b91636b022ff:0xe702ad6bd7735dba,34.0580694,-118.3612177,['Parking lot'],4.6,5,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"7257 W Sunset Blvd Parking, 7257W Sunset Blvd, Los Angeles, CA 90046",0x80c2bedf3ab10a6b:0x8ac104c4114d25c8,34.0988046,-118.3483568,['Parking lot'],5.0,1,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Greater Height Mission Bible Church, 10507 S Main St, Los Angeles, CA 90003",0x80c2c98b1106127f:0x2df125cfa943e563,33.940721499999995,-118.2742118,['Christian church'],4.3,4,7,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Muscle Mechanics, 8471 Beverly Blvd #202, Los Angeles, CA 90048",0x80c2beb356c4121f:0xe2ffdf8a6ca75540,34.0763365,-118.3757826,"['Personal trainer' 'Fitness center' 'Gym' 'Nutritionist'
 'Physical fitness program' 'Womens personal trainer']",4.2,35,31,5,Sports,0,0,0,0,0,0,0,1,4.375,Bienestar general
"Majangdong, 3063 W 8th St, Los Angeles, CA 90005",0x80c2c7f2619e052d:0x6f2c9f37c74b2e7b,34.0580196,-118.2936576,['Korean restaurant'],4.3,47,18,4,Food,1,0,0,0,0,0,0,0,4.313725490196078,Comida asiática
"mirae medical clinic, 2675 W Olympic Blvd #202, Los Angeles, CA 90006",0x80c2c783a0bd3031:0x117bf83e39fbd829,34.0526695,-118.2906341,['Medical clinic'],3.5,10,40,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Young Dong Billiards, 555 S Western Ave #202, Los Angeles, CA 90020",0x80c2b89af11c480d:0xbbbba7a641ac7b5a,34.0640163,-118.3097037,['Pool hall'],4.4,96,91,28,Other,0,0,0,0,0,0,3,0,4.483870967741935,Juegos/Deporte
"OH Neul Do, 2716 W Olympic Blvd, Los Angeles, CA 90006",0x80c2c783c7be8a1f:0x8bb5a7257a6503e7,34.0521854,-118.2922646,['Pool hall'],4.0,3,0,0,Other,0,0,0,0,0,0,3,0,,Juegos/Deporte
"Sip & Chick, 4003 Wilshire Blvd, Los Angeles, CA 90010",0x80c2b96061f827df:0xa35e9bc81b397647,34.0620283,-118.3146891,['Ramen restaurant' 'Chicken shop'],5.0,1,60,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"FAITH United Methodist Church, 1713 W 108th St, Los Angeles, CA 90047",0x80c2b604c4e45683:0x1223cd0adf4e3915,33.9385721,-118.307497,['United Methodist church'],4.7,8,0,0,Technology,0,0,0,0,0,1,0,0,,Protestante
"Panda Wok Chinese Fast Food, 1266 S Boyle Ave, Los Angeles, CA 90023",0x80c2c8a5b119bbeb:0xb44e3480c69705b0,34.0259973,-118.220012,['Chinese restaurant'],3.0,2,45,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"R23, 923 E 2nd St, Los Angeles, CA 90012",0x80c2c63f2802ba83:0x3ffcf27be16142f4,34.0463969,-118.2341141,['Japanese restaurant' 'Sushi restaurant'],4.6,8,0,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"AMF Midtown Lanes, 4645 Venice Blvd., Los Angeles, CA 90019",0x80c2b8f910885bc1:0xd3bac5a21a1fea50,34.0477024,-118.3385324,['Bowling alley'],2.3,7,0,0,Other,0,0,0,0,0,0,3,0,,Juegos/Deporte
"The Viaduct, 1799 Baker St, Los Angeles, CA 90012",0x80c2c709045752ab:0xc1b1086dda3e3d02,34.0715152,-118.226376,['Night club'],4.2,6,0,0,Other,0,0,0,0,0,0,2,0,,Club nocturno
"Grand View Dr Parking, Grand View Dr, Los Angeles, CA 90031",0x80c2c68d3ac6db6d:0xff738a8f274cae98,34.0801285,-118.228435,['Parking lot'],4.0,1,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Checkers Downtown, 535 S Grand Ave, Los Angeles, CA 90071",0x80c2c7b49b13da53:0x4711c6fcf8cd32e2,34.0494983,-118.2547754,"['Californian restaurant' 'American restaurant' 'Cocktail bar'
 'French restaurant' 'Restaurant' 'Wine bar']",4.1,57,42,14,Food,0,0,1,1,0,0,0,0,4.222222222222222,Comida europea
"Eddie's Pharmacy, 8408 Beverly Blvd, Los Angeles, CA 90048",0x80c2beb16bc463fd:0x6cbe35281049e79c,34.0759175,-118.3735163,['Pharmacy' 'Drug store' 'Health consultant' 'Travel clinic'],4.7,48,50,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Guda Korean Bbq, 356 S Western Ave, Los Angeles, CA 90020",0x80c2b89985ff1e1f:0xc61271d22322ae00,34.0673624,-118.3089228,['Korean restaurant'],3.0,2,0,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Iglesia Evangelica Del Dios Vivo, 1633 Slauson Ave, Los Angeles, CA 90011",0x80c2c8fc5e8eaddf:0x894f9ce66867e3bb,33.9894889,-118.2441904,['Evangelical church'],5.0,6,2,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"AHF Public Health Division, 1710 N La Brea Ave, Los Angeles, CA 90046",0x80c2bf2066376911:0xbcdceea40b378503,34.1020985,-118.3449583,['Public health department'],3.9,8,0,0,Health,0,0,0,0,0,0,2,0,,Club nocturno
"Delicias Mexican Food, 2076 E 103rd St #3127, Los Angeles, CA 90002",0x80c2c9807353ebf3:0xca991b70215ae8c5,33.942968,-118.234934,['American restaurant'],4.7,38,84,0,Food,0,0,0,1,0,0,0,0,4.84,Comida americana
"Beverly Glen Pharmacy, 2946 Beverly Glen Cir, Los Angeles, CA 90077",0x80c2bd76d8e3b433:0xf2345c643b077feb,34.1276868,-118.4438052,['Pharmacy' 'Gift shop'],4.7,8,60,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Hunan Tasty Restaurant, 6031 San Vicente Blvd, Los Angeles, CA 90036",0x80c2b9161bc7adaf:0x9101633664892436,34.0582486,-118.3626649,['Chinese restaurant'],3.1,13,98,14,Food,1,0,0,0,0,0,0,0,,Comida asiática
